"date","device","failure","attribute1","attribute2","attribute3","attribute4","attribute5","attribute6","attribute7","attribute8","attribute9"
2015-03-31,"W1F1D8GZ",0,219172512,0,0,0,10,425722,0,0,0
2015-03-31,"W1F1D99S",0,222485088,0,0,0,9,215700,0,0,0
2015-03-31,"W1F1DA55",0,121073088,0,0,0,13,44,0,0,0
2015-03-31,"W1F1DABR",0,62167632,0,0,0,10,31,0,0,0
2015-03-31,"W1F1DN3S",0,129352464,0,0,0,11,222744,0,0,0
2015-03-31,"W1F1DNYH",0,24100632,0,0,0,11,220085,0,0,4
2015-03-31,"W1F1DQJD",0,16756072,0,0,0,4,9,0,0,0
2015-03-31,"W1F1DQN8",0,89732400,0,0,0,10,31,0,0,0
2015-03-31,"W1F1DQQT",0,13908840,0,18,0,9,27,0,0,4
2015-03-31,"W1F1DQR9",0,130715808,0,0,0,8,26,0,0,0
2015-03-31,"W1F1FHEK",0,99038392,0,0,0,13,44,0,0,0
2015-03-31,"W1F1GLFN",0,106567888,0,0,0,5,244577,0,0,0
2015-03-31,"W1F1GMWX",0,157527456,0,0,0,6,26,0,0,0
2015-03-31,"W1F1MRP9",0,114038600,0,0,0,6,228845,0,0,0
2015-03-31,"W1F1N6V6",0,131223720,0,0,0,6,240383,0,0,0
2015-03-31,"W1F1NS0C",0,42363888,0,0,0,6,239247,0,0,0
2015-03-31,"W1F1ZVME",0,90112168,0,0,0,37,313850,0,0,0
2015-03-31,"Z1F02KDL",0,112260464,0,0,0,7,288932,0,0,18
2015-03-31,"Z1F0AM4J",0,82122464,0,0,0,4,349367,0,0,0
2015-03-31,"Z1F0BA45",0,133707336,0,0,0,8,397473,0,0,0
2015-03-31,"Z1F0CRT8",0,219471512,0,0,0,11,315791,0,0,0
2015-03-31,"Z1F0E1CS",0,74809808,0,0,0,11,318901,0,0,13
2015-03-31,"Z1F0EWVK",0,238872232,0,0,0,36,314093,0,0,0
2015-03-31,"Z1F0G55J",0,31002952,0,0,0,39,322994,0,0,0
2015-03-31,"Z1F0GB8A",0,144132424,0,0,0,7,243914,0,0,0
2015-03-31,"Z1F0GE1M",0,95438192,0,0,0,8,239705,0,0,0
2015-03-31,"Z1F0K451",0,110514440,0,0,0,7,297013,0,0,0
2015-03-31,"Z1F0KJDS",0,181812392,0,0,0,9,242222,0,0,0
2015-03-31,"Z1F0KKN4",0,155655240,0,0,0,7,240291,0,0,0
2015-03-31,"Z1F0KQWF",0,66625160,0,0,0,13,318896,0,0,0
2015-03-31,"Z1F0KSLS",0,223680600,0,0,0,66,243979,0,0,0
2015-03-31,"Z1F0L2VS",0,191794720,0,2,0,94,241352,0,0,0
2015-03-31,"Z1F0L3BL",0,39966176,0,0,0,6,308083,0,0,0
2015-03-31,"Z1F0L4T5",0,129357096,0,0,0,11,340459,0,0,0
2015-03-31,"Z1F0L613",0,208321400,0,0,0,60,237345,0,0,0
2015-03-31,"Z1F0L6BY",0,218831392,0,0,0,60,238002,0,0,0
2015-03-31,"Z1F0L6DJ",0,171358184,0,0,0,63,239878,0,0,0
2015-03-31,"Z1F0L7PX",0,1007640,0,0,0,11,310224,0,0,1
2015-03-31,"Z1F0LB4J",0,94223024,0,0,0,7,308746,0,0,0
2015-03-31,"Z1F0LBBG",0,226289784,0,0,0,6,316957,0,0,0
2015-03-31,"Z1F0LH2M",0,207390392,0,0,0,9,459927,0,0,0
2015-03-31,"Z1F0LH7B",0,44928672,0,0,0,11,464218,0,0,0
2015-03-31,"Z1F0LKEE",0,195079312,0,0,0,11,477886,0,0,0
2015-03-31,"Z1F0LKMJ",0,105764160,0,0,0,11,477034,0,0,0
2015-03-31,"Z1F0LKWC",0,195709032,0,0,0,10,467700,0,0,0
2015-03-31,"Z1F0LKX4",0,237218016,0,0,0,11,467571,0,0,0
2015-03-31,"Z1F0LL7D",0,195674984,0,0,0,8,306800,0,0,10
2015-03-31,"Z1F0LLED",0,14642688,0,0,0,7,307478,0,0,1
2015-03-31,"Z1F0LLFY",0,74685248,0,0,0,58,239598,0,0,2
2015-03-31,"Z1F0LLKC",0,35316048,0,1,0,78,240685,0,0,104
2015-03-31,"Z1F0LLKR",0,86252192,0,0,0,10,473858,0,0,1
2015-03-31,"Z1F0LLPJ",0,46073888,0,0,0,9,480088,0,0,0
2015-03-31,"Z1F0LLPS",0,9986888,0,0,0,10,476075,0,0,0
2015-03-31,"Z1F0LM11",0,29761832,0,0,0,8,308083,0,0,2
2015-03-31,"Z1F0LM6T",0,552416,0,0,0,11,481754,0,0,0
2015-03-31,"Z1F0LNQB",0,117869320,0,0,0,10,468300,0,0,0
2015-03-31,"Z1F0LQGS",0,37000312,0,0,0,7,311545,0,0,0
2015-03-31,"Z1F0LRLQ",0,95865168,0,0,0,12,316051,0,0,5
2015-03-31,"Z1F0LSHN",0,30263984,0,0,0,12,318597,0,0,0
2015-03-31,"Z1F0LSNZ",0,37579168,0,318,0,6,310496,0,0,18
2015-03-31,"Z1F0LSPT",0,154804608,0,0,0,7,311000,0,0,0
2015-03-31,"Z1F0LSQ4",0,117445544,0,0,0,7,318445,0,0,0
2015-03-31,"Z1F0LSXW",0,7315536,0,0,0,7,306785,0,0,0
2015-03-31,"Z1F0LT0S",0,190950400,0,0,0,6,319752,0,0,0
2015-03-31,"Z1F0LT3Y",0,62133408,0,0,0,10,464904,0,0,0
2015-03-31,"Z1F0LV8X",0,236275192,0,0,0,7,320844,0,0,1
2015-03-31,"Z1F0LV93",0,104718864,0,0,0,10,477637,0,0,0
2015-03-31,"Z1F0LVEM",0,84393648,0,0,6,57,238277,0,0,1
2015-03-31,"Z1F0LVL5",0,37025872,0,0,0,11,479618,0,0,0
2015-03-31,"Z1F0M0XP",0,41154280,0,0,0,10,319953,0,0,3
2015-03-31,"Z1F0MA1S",0,192452992,0,0,0,8,239668,0,0,0
2015-03-31,"Z1F0MBGF",0,231397488,0,0,0,57,238084,0,0,0
2015-03-31,"Z1F0MM43",0,60846816,0,0,0,16,325132,0,0,0
2015-03-31,"Z1F0MP8Q",0,188753192,0,0,1,7,319213,0,0,0
2015-03-31,"Z1F0MR6M",0,206775656,0,0,0,14,316034,0,0,0
2015-03-31,"Z1F0MRPJ",0,56849744,0,0,0,9,242724,0,0,8
2015-03-31,"Z1F0MSSJ",0,183492376,0,0,0,11,317531,0,0,3
2015-03-31,"Z1F0MTFT",0,166577192,0,0,0,12,275712,0,0,0
2015-03-31,"Z1F0MWE7",0,127840880,0,0,0,14,318577,0,0,0
2015-03-31,"Z1F0MYCF",0,125761624,0,0,0,10,319420,0,0,0
2015-03-31,"Z1F0MYEL",0,47252120,0,3,0,37,331682,0,0,3
2015-03-31,"Z1F0N5AD",0,213332752,0,0,0,68,237927,0,0,0
2015-03-31,"Z1F0P16F",0,89324048,1096,0,0,7,292359,0,0,2
2015-03-31,"Z1F0PSHD",0,122803840,0,0,0,37,322388,0,0,1
2015-03-31,"Z1F0Q8RT",0,202694560,0,107,4,9,223900,0,0,13
2015-03-31,"Z1F0Q9H0",0,55250472,0,0,0,32,323349,0,0,0
2015-03-31,"Z1F0QGSE",0,195808784,0,0,0,32,325394,0,0,0
2015-03-31,"Z1F0QGWP",0,81454032,0,0,0,13,276079,0,0,1
2015-03-31,"Z1F0QH7R",0,72387000,0,0,0,13,318580,0,0,0
2015-03-31,"Z1F0QK05",0,77624016,0,0,0,9,240098,0,0,0
2015-03-31,"Z1F0QKGH",0,12285568,0,0,0,14,322894,0,0,0
2015-03-31,"Z1F0QKMV",0,79502312,0,0,0,10,318222,0,0,0
2015-03-31,"Z1F0QL3N",0,206443744,0,0,0,10,243903,0,0,0
2015-03-31,"Z1F0QLC1",0,89161968,0,0,0,8,240728,0,0,0
2015-03-31,"Z1F0QLC7",0,155730472,0,0,0,64,200256,0,0,0
2015-03-31,"Z1F0QQ5F",0,9056200,0,0,0,13,316097,0,0,0
2015-03-31,"Z1F0QZJB",0,17305160,0,0,6,10,317021,0,0,0
2015-03-31,"Z1F0R8QZ",0,36672312,0,15,0,95,243231,0,0,155
2015-03-31,"Z1F0RGQV",0,79959104,0,0,0,89,233974,0,0,0
2015-03-31,"Z1F0VNSW",0,84316584,0,0,0,5,208132,0,0,0
2015-03-31,"Z1F0W23J",0,161660880,0,0,0,8,426873,0,0,10
2015-03-31,"Z1F0ZCPW",0,148466808,0,0,0,8,191715,0,0,1
2015-03-31,"Z1F11B2R",0,137710368,0,0,0,6,361182,0,0,0
2015-03-31,"Z1F11SL0",0,151052336,0,0,0,8,190140,0,0,0
2015-03-31,"Z1F11SYE",0,99812096,0,0,3,7,199848,0,0,0
2015-03-31,"Z1F1479Y",0,200555496,0,0,0,8,203734,0,0,0
2015-03-31,"Z1F147WQ",0,81035888,0,0,0,8,169162,0,0,0
2015-03-31,"Z1F148T1",0,221152768,0,0,0,8,198466,0,0,0
2015-03-31,"Z1F14BGY",0,186584336,0,0,0,8,203334,0,0,0
2015-03-31,"Z1F15HYM",0,211184568,0,0,0,8,278759,0,0,0
2015-03-31,"Z1F1652D",0,237173496,0,0,0,8,208658,0,0,0
2015-03-31,"Z1F1653X",0,50489304,0,0,95,8,191014,16,16,0
2015-03-31,"Z1F17XPD",0,26034160,0,1,0,3,259690,0,0,1
2015-03-31,"Z1F17YTD",0,227838352,0,1,0,5,266052,0,0,8
2015-03-31,"Z1F17ZCN",0,25529240,0,1,10,3,217167,0,0,0
2015-03-31,"Z1F18YB3",0,57201016,0,0,0,8,247225,0,0,0
2015-03-31,"Z1F18YST",0,210688096,0,0,0,8,227890,0,0,0
2015-03-31,"Z1F1901P",0,189689672,0,0,0,8,239377,0,0,0
2015-03-31,"Z1F19KMH",0,17961448,0,0,0,14,45,0,0,5
2015-03-31,"Z1F19QH0",0,54734992,0,0,0,15,46,0,0,0
2015-03-31,"Z1F19TP2",0,125839880,24,0,0,9,27,0,0,0
2015-03-31,"Z1F1A0LM",0,209104368,0,0,0,7,250253,0,0,0
2015-03-31,"Z1F1A0RP",0,19584496,0,0,0,7,197782,0,0,0
2015-03-31,"Z1F1A1HH",0,191756864,0,0,0,7,228077,0,0,0
2015-03-31,"Z1F1A83K",0,222523456,0,0,0,11,27,0,0,0
2015-03-31,"Z1F1B6NP",0,126048752,0,0,0,11,32,0,0,1
2015-03-31,"Z1F1B799",0,127238936,0,0,0,14,44,0,0,0
2015-03-31,"Z1F1CZ35",0,53465904,0,0,0,8,280643,0,0,3
2015-03-31,"Z1F1R76A",0,174976152,0,0,0,6,338019,0,0,12
2015-03-31,"Z1F1RJFA",0,132488400,9008,1,0,4,335445,0,0,0
2015-03-31,"Z1F1VMZB",0,219504616,0,0,0,5,219976,0,0,0
2015-03-31,"Z1F2PBHX",0,121368976,0,0,0,5,162645,0,0,0
2015-04-01,"S1F01R2B",0,190132728,0,0,0,17,329803,0,0,3
2015-04-01,"S1F01XDJ",0,113522848,0,0,0,8,422544,0,0,0
2015-04-01,"S1F02A0J",0,107580800,0,1,0,15,328924,0,0,0
2015-04-01,"S1F03YZM",0,26039272,0,0,0,8,244095,0,0,0
2015-04-01,"S1F044ET",0,178840000,0,0,0,5,255265,0,0,0
2015-04-01,"S1F06ZX2",0,170946208,0,0,0,9,424109,0,0,0
2015-04-01,"S1F09DZQ",0,210563160,296,0,3,7,408062,0,0,2
2015-04-01,"S1F0AADQ",0,37969736,0,0,0,8,407103,0,0,1
2015-04-01,"S1F0AEFT",0,232895712,0,0,0,10,418113,0,0,0
2015-04-01,"S1F0BVK1",0,139658864,0,0,0,6,260669,0,0,0
2015-04-01,"S1F0BWZ3",0,12139016,0,0,0,8,374905,0,0,2
2015-04-01,"S1F0C95J",0,12584336,0,0,0,5,256406,0,0,0
2015-04-01,"S1F0CVWK",0,84814912,2368,0,6,8,376665,0,0,0
2015-04-01,"S1F0DKAN",0,80658600,0,0,0,6,281677,0,0,0
2015-04-01,"S1F0E9EP",0,57749968,0,0,0,9,241142,0,0,0
2015-04-01,"S1F0EGMT",0,169563392,0,0,0,10,240086,0,0,0
2015-04-01,"S1F0F4EB",0,7086960,0,0,0,10,243872,0,0,3
2015-04-01,"S1F0F4G4",0,233552344,0,0,0,10,318842,0,0,2
2015-04-01,"S1F0FGBQ",0,147394936,0,0,0,10,209257,0,0,0
2015-04-01,"S1F0FP0C",0,104358112,0,0,0,10,244508,0,0,0
2015-04-01,"S1F0FVBE",0,216060672,0,0,0,15,320834,0,0,0
2015-04-01,"S1F0FW8K",0,195426096,0,0,0,92,238061,0,0,0
2015-04-01,"S1F0FZ8F",0,227529016,0,0,0,8,240218,0,0,0
2015-04-01,"S1F0G0XX",0,201492272,0,0,0,12,319605,0,0,0
2015-04-01,"S1F0G9ZF",0,22314144,0,0,0,70,240148,0,0,0
2015-04-01,"S1F0GCED",0,162299984,0,0,0,9,244970,0,0,0
2015-04-01,"S1F0GGJD",0,145551344,0,0,0,62,211221,0,0,0
2015-04-01,"S1F0GGPP",0,191878280,0,0,0,10,244279,0,0,0
2015-04-01,"S1F0GHJ1",0,196636928,0,0,0,58,240080,0,0,0
2015-04-01,"S1F0GJL9",0,55071728,0,0,0,63,242203,0,0,0
2015-04-01,"S1F0GKFX",0,232595600,0,0,0,65,243054,0,0,0
2015-04-01,"S1F0GKL6",0,203264888,0,0,0,90,241381,0,0,0
2015-04-01,"S1F0GPFZ",0,139642672,0,0,0,9,239690,0,0,0
2015-04-01,"S1F0GPXY",0,207929328,0,0,0,9,240797,0,0,6
2015-04-01,"S1F0GQCL",0,57303792,0,0,0,92,236005,0,0,1
2015-04-01,"S1F0GRB1",0,74302592,0,0,0,67,241939,0,0,0
2015-04-01,"S1F0GSD9",0,115047704,0,0,0,12,241465,0,0,0
2015-04-01,"S1F0GSHB",0,67312640,0,0,0,91,244139,0,0,0
2015-04-01,"S1F0GV0W",0,62801592,0,5,6,95,241698,0,0,0
2015-04-01,"S1F0H6JG",0,218548520,0,0,0,8,235502,0,0,0
2015-04-01,"S1F0H6JJ",0,29302256,0,0,0,35,326730,0,0,2
2015-04-01,"S1F0J5JH",0,56013208,0,0,0,8,244019,0,0,0
2015-04-01,"S1F0JD7P",0,189345104,0,0,0,58,244385,0,0,0
2015-04-01,"S1F0JGJV",0,167831872,0,0,0,8,239308,0,0,0
2015-04-01,"S1F0JMRJ",0,157884240,0,0,0,40,293952,0,0,14
2015-04-01,"S1F0KY6R",0,35943912,0,0,0,15,317613,0,0,0
2015-04-01,"S1F0KYCR",0,106904712,0,0,0,10,243506,0,0,0
2015-04-01,"S1F0KZJJ",0,238073600,0,0,0,37,323600,0,0,3
2015-04-01,"S1F0L0DW",0,73824792,0,0,0,7,309454,0,0,0
2015-04-01,"S1F0LBMG",0,115469928,0,0,0,7,310505,0,0,7
2015-04-01,"S1F0LBY2",0,216401528,0,0,0,12,477234,0,0,0
2015-04-01,"S1F0LCKH",0,51100624,0,0,0,12,480887,0,0,0
2015-04-01,"S1F0LCQX",0,205151736,0,0,0,7,307511,0,0,0
2015-04-01,"S1F0LCVC",0,12376736,144,0,0,8,218971,0,0,0
2015-04-01,"S1F0LD15",0,22044240,0,0,0,6,310903,0,0,0
2015-04-01,"S1F0LD73",0,43117928,0,0,0,6,309930,0,0,0
2015-04-01,"S1F0M2PQ",0,27003832,0,0,6,60,243654,0,0,0
2015-04-01,"S1F0MBV5",0,104321336,0,0,0,4,384636,0,0,0
2015-04-01,"S1F0QF3R",0,176693104,0,0,24,12,223302,0,0,1
2015-04-01,"S1F0QWGA",0,218005480,0,0,0,7,216142,0,0,0
2015-04-01,"S1F0QY0Q",0,75651056,0,0,0,6,230454,0,0,6
2015-04-01,"S1F0R3JV",0,145450480,0,0,0,7,215886,0,0,0
2015-04-01,"S1F0RM77",0,36269976,0,0,0,11,221767,0,0,0
2015-04-01,"S1F0RQLR",0,67259864,0,0,0,7,271774,0,0,0
2015-04-01,"S1F0RR2E",0,161782752,0,0,0,8,274588,0,0,0
2015-04-01,"S1F0RR7L",0,237394112,0,0,0,13,270950,0,0,0
2015-04-01,"S1F0RREN",0,80403000,0,0,0,11,221726,0,0,1
2015-04-01,"S1F0RS3B",0,206333576,0,0,0,7,273297,0,0,0
2015-04-01,"S1F0RS81",0,95392168,0,0,0,13,273602,0,0,0
2015-04-01,"S1F0RSFT",0,35823208,0,0,0,12,199586,0,0,0
2015-04-01,"S1F0RSMR",0,215030568,0,0,0,9,271700,0,0,26
2015-04-01,"S1F0RSWJ",0,205917440,0,0,0,12,275793,0,0,0
2015-04-01,"S1F0RSZP",0,168328664,0,0,0,13,272549,0,0,0
2015-04-01,"S1F0S34C",0,107178432,0,1331,0,13,223197,0,0,34
2015-04-01,"S1F0S351",0,70447336,0,0,0,8,274705,0,0,0
2015-04-01,"S1F0S382",0,16133528,0,0,0,13,271821,0,0,0
2015-04-01,"S1F0S387",0,222202880,0,2,0,12,271617,0,0,34
2015-04-01,"S1F0S49E",0,233758568,0,0,6,8,272153,0,0,0
2015-04-01,"S1F0S4EG",0,153960280,0,0,0,6,264257,0,0,0
2015-04-01,"S1F0S4MG",0,11717632,0,0,0,13,267433,0,0,0
2015-04-01,"S1F0S517",0,126169488,0,0,0,8,238858,0,0,0
2015-04-01,"S1F0S57T",0,59089624,0,0,0,8,268174,56,56,0
2015-04-01,"S1F0S58D",0,70653880,0,0,0,12,220777,0,0,0
2015-04-01,"S1F0S649",0,202267944,0,0,0,11,272712,0,0,0
2015-04-01,"S1F0S65X",0,182156736,0,0,0,8,271591,0,0,0
2015-04-01,"S1F0S68M",0,202141256,0,0,0,11,221134,0,0,0
2015-04-01,"S1F0S6FZ",0,179433040,0,220,0,8,271130,0,0,24
2015-04-01,"S1F0S6GZ",0,45634048,0,0,0,12,272385,0,0,0
2015-04-01,"S1F0SAC1",0,126128984,0,0,0,7,251098,0,0,2
2015-04-01,"S1F0SBBW",0,89574728,0,0,0,11,250217,0,0,0
2015-04-01,"S1F0T1K8",0,84517080,0,1,0,7,275415,0,0,7
2015-04-01,"S1F0T24J",0,99640032,0,0,0,12,233813,0,0,0
2015-04-01,"S1F0T2LA",0,55530048,424,0,1,10,275357,0,0,0
2015-04-01,"S1F0TMRF",0,82927064,0,0,0,11,273309,0,0,0
2015-04-01,"S1F0TNW4",0,181565384,0,0,0,10,267594,0,0,0
2015-04-01,"S1F0TP82",0,154885824,0,0,0,8,266020,0,0,0
2015-04-01,"S1F0TPH4",0,72027808,0,0,0,13,224618,0,0,0
2015-04-01,"S1F0TPJC",0,147527552,0,10,0,12,274699,0,0,42
2015-04-01,"S1F0TPMF",0,180157000,0,0,0,6,274548,0,0,0
2015-04-01,"S1F0TQJ4",0,79759176,0,0,0,8,268652,0,0,0
2015-04-01,"S1F0TQTF",0,4575336,0,0,0,12,271224,0,0,0
2015-04-01,"S1F0VE35",0,195270480,0,0,0,8,274598,0,0,0
2015-04-01,"S1F0W45F",0,222440728,0,0,0,9,416205,0,0,1
2015-04-01,"S1F0X4RC",0,74855120,0,0,0,11,216193,0,0,0
2015-04-01,"S1F0XMNV",0,125813600,0,0,0,7,25,0,0,0
2015-04-01,"S1F0Y6BM",0,192417816,0,0,0,8,215865,0,0,0
2015-04-01,"S1F0Y8MA",0,76418032,0,0,0,8,213522,0,0,0
2015-04-01,"S1F0YX6Z",0,159778136,0,0,0,8,215145,0,0,1
2015-04-01,"S1F100R5",0,51653768,0,0,0,7,248631,0,0,0
2015-04-01,"S1F101MC",0,93234984,0,0,0,10,222376,0,0,6
2015-04-01,"S1F101SP",0,106883344,0,0,0,8,222144,0,0,0
2015-04-01,"S1F102L8",0,6137888,0,0,0,9,194868,0,0,0
2015-04-01,"S1F10AS0",0,128528072,0,0,0,10,429050,0,0,0
2015-04-01,"S1F10BNL",0,100531880,0,0,0,14,338428,0,0,0
2015-04-01,"S1F10BRH",0,82034776,0,0,0,10,220641,0,0,0
2015-04-01,"S1F10D0P",0,93890936,0,0,0,9,424534,0,0,0
2015-04-01,"S1F10FDX",0,19556736,0,0,0,11,222978,0,0,6
2015-04-01,"S1F10FF0",0,174263024,0,0,0,8,238221,0,0,1
2015-04-01,"S1F10FZB",0,164525928,0,0,0,16,340805,0,0,0
2015-04-01,"S1F10GSG",0,222116928,0,0,0,9,222688,0,0,0
2015-04-01,"S1F10HH5",0,90611896,0,0,0,9,418227,0,0,0
2015-04-01,"S1F10NDB",0,3300360,0,0,0,8,221535,0,0,0
2015-04-01,"S1F10NM6",0,229545608,0,0,0,14,342461,0,0,0
2015-04-01,"S1F10P0S",0,19070296,0,0,0,7,418454,0,0,0
2015-04-01,"S1F10PED",0,77861288,0,0,0,5,214352,0,0,0
2015-04-01,"S1F10QDG",0,120029224,0,0,0,5,228422,0,0,0
2015-04-01,"S1F10QG6",0,3959240,0,0,0,6,222123,0,0,0
2015-04-01,"S1F10QL8",0,133757056,0,0,0,6,219235,0,0,0
2015-04-01,"S1F10V1N",0,161219424,0,0,0,10,421325,0,0,0
2015-04-01,"S1F114QM",0,196461560,0,0,0,9,423214,0,0,0
2015-04-01,"S1F1162D",0,190392224,0,0,0,7,239138,0,0,0
2015-04-01,"S1F116H4",0,59025136,0,0,0,9,223641,0,0,0
2015-04-01,"S1F116J4",0,160330208,0,0,0,18,340286,0,0,0
2015-04-01,"S1F118JP",0,90362888,0,0,0,7,213696,0,0,0
2015-04-01,"S1F11C16",0,199326032,0,0,0,8,225837,0,0,0
2015-04-01,"S1F11ETS",0,176354520,0,0,0,11,222873,0,0,0
2015-04-01,"S1F11G2C",0,81746880,0,0,0,16,336104,0,0,0
2015-04-01,"S1F11GG5",0,118214536,0,0,0,8,266354,0,0,0
2015-04-01,"S1F11K34",0,94640728,0,0,0,14,338805,0,0,0
2015-04-01,"S1F11KQW",0,177722016,0,0,0,7,215180,0,0,0
2015-04-01,"S1F11L11",0,59577288,0,0,0,9,425719,0,0,0
2015-04-01,"S1F11S5B",0,45403400,0,0,0,11,213289,0,0,0
2015-04-01,"S1F11XDA",0,79851424,0,0,0,10,214871,0,0,0
2015-04-01,"S1F11Y4K",0,185123688,0,0,0,14,326160,0,0,0
2015-04-01,"S1F121LH",0,135395072,0,0,0,9,214194,0,0,0
2015-04-01,"S1F122HQ",0,142774112,0,0,0,11,215046,0,0,1
2015-04-01,"S1F122KD",0,186786824,0,0,0,8,237698,0,0,0
2015-04-01,"S1F12788",0,191172168,0,0,0,11,221463,0,0,0
2015-04-01,"S1F12XGM",0,197007472,0,0,0,8,251034,0,0,1
2015-04-01,"S1F12Y53",0,21871736,2344,0,0,8,210631,0,0,0
2015-04-01,"S1F12ZRR",0,159358552,0,0,0,8,249163,0,0,0
2015-04-01,"S1F130JB",0,22678528,0,0,0,9,215120,0,0,0
2015-04-01,"S1F131F6",0,25901440,0,0,0,8,227304,0,0,0
2015-04-01,"S1F13432",0,105081096,0,0,0,8,229750,0,0,0
2015-04-01,"S1F13589",0,66658760,0,0,0,16,329583,0,0,0
2015-04-01,"S1F1359T",0,126090784,0,0,0,9,424336,0,0,0
2015-04-01,"S1F135BR",0,167766512,0,100,0,16,339567,0,0,24
2015-04-01,"S1F135CE",0,72831880,0,0,0,11,421006,0,0,0
2015-04-01,"S1F135DG",0,134810048,0,0,0,11,220272,0,0,3
2015-04-01,"S1F135DN",0,157031472,0,0,0,10,424250,0,0,0
2015-04-01,"S1F135F3",0,34909416,0,0,0,14,339596,0,0,0
2015-04-01,"S1F135GA",0,58226192,0,0,0,8,218069,0,0,0
2015-04-01,"S1F135QH",0,218493960,0,0,0,13,424390,0,0,0
2015-04-01,"S1F135SZ",0,14947464,0,0,0,9,227070,0,0,0
2015-04-01,"S1F135TN",0,110333608,0,0,0,14,326627,0,0,0
2015-04-01,"S1F135WP",0,172330160,0,0,0,11,216705,0,0,0
2015-04-01,"S1F1360W",0,37394984,0,0,0,10,416673,0,0,0
2015-04-01,"S1F13619",0,20669896,0,0,0,9,216609,0,0,0
2015-04-01,"S1F1365W",0,63801920,0,0,0,11,218762,0,0,0
2015-04-01,"S1F1368E",0,178429144,0,0,0,9,419066,0,0,1
2015-04-01,"S1F136A5",0,26275208,0,0,0,12,219050,0,0,0
2015-04-01,"S1F136BS",0,34733008,0,0,0,9,222077,0,0,0
2015-04-01,"S1F136J0",0,141083336,0,0,25,16,335299,0,0,0
2015-04-01,"S1F13CMG",0,92744904,0,0,0,8,208295,0,0,1
2015-04-01,"S1F13GPY",0,134932536,0,0,0,16,327495,0,0,0
2015-04-01,"S1F13H80",0,176760184,504,0,0,9,222239,0,0,3
2015-04-01,"S1F13HPP",0,29234792,0,0,0,10,220876,0,0,2
2015-04-01,"S1F13HPR",0,34478608,0,0,0,8,212401,0,0,0
2015-04-01,"S1F13JW4",0,5397576,0,0,0,8,210437,0,0,0
2015-04-01,"S1F13K7S",0,123964824,0,0,0,9,221378,0,0,0
2015-04-01,"S1F13K8E",0,146703624,0,0,0,12,221635,0,0,0
2015-04-01,"S1F13KBZ",0,79308296,0,0,0,11,220512,0,0,0
2015-04-01,"S1F13KC2",0,20334368,0,0,0,10,419676,0,0,0
2015-04-01,"S1F13KF6",0,70697352,0,0,0,9,223264,0,0,0
2015-04-01,"S1F13KNV",0,83672960,0,0,0,9,224483,0,0,0
2015-04-01,"S1F13KZK",0,102052400,3600,0,0,10,382556,0,0,0
2015-04-01,"S1F13MAM",0,197445968,0,0,0,8,238600,0,0,0
2015-04-01,"W1F00CL9",0,3996192,0,0,5,17,316084,0,0,0
2015-04-01,"W1F03D4L",0,142192472,1120,0,0,17,338968,0,0,5
2015-04-01,"W1F05X69",0,184137424,0,0,0,3,239845,0,0,3
2015-04-01,"W1F0976M",0,87748384,0,0,0,8,491441,0,0,0
2015-04-01,"W1F0DXT8",0,176135712,0,0,0,6,348971,0,0,0
2015-04-01,"W1F0F65G",0,83543336,0,0,0,10,285668,0,0,1
2015-04-01,"W1F0FEH7",0,22452096,0,0,0,10,244571,0,0,0
2015-04-01,"W1F0FKWW",0,88946224,0,1,0,14,204547,0,0,0
2015-04-01,"W1F0FML1",0,35300560,0,0,0,11,236156,0,0,22
2015-04-01,"W1F0FY92",0,110351464,0,1,6,13,243148,0,0,1
2015-04-01,"W1F0FYLJ",0,72747720,0,4,0,98,237880,0,0,20
2015-04-01,"W1F0FZPA",0,215393816,0,0,0,13,240625,0,0,0
2015-04-01,"W1F0G9T7",0,60844800,0,0,0,11,244379,0,0,2
2015-04-01,"W1F0GCAZ",0,24995112,0,0,0,10,243428,0,0,0
2015-04-01,"W1F0H973",0,214239144,0,8,0,58,239977,0,0,2
2015-04-01,"W1F0HJWZ",0,77858104,0,0,0,63,239067,0,0,0
2015-04-01,"W1F0HNC5",0,125204080,0,0,0,59,237460,0,0,1
2015-04-01,"W1F0HPZK",0,165971120,0,0,0,7,310818,0,0,0
2015-04-01,"W1F0HT26",0,159150688,0,0,0,36,319598,0,0,0
2015-04-01,"W1F0HTQ2",0,26106616,0,0,0,14,314072,0,0,0
2015-04-01,"W1F0HYT8",0,78191640,0,0,0,17,205436,0,0,0
2015-04-01,"W1F0J7W7",0,69462480,0,62,0,95,244292,0,0,145
2015-04-01,"W1F0J9KM",0,192912200,0,0,0,9,280340,0,0,0
2015-04-01,"W1F0JAZC",0,99904480,0,0,0,9,307569,0,0,0
2015-04-01,"W1F0JEB8",0,219632128,0,0,0,10,316871,0,0,0
2015-04-01,"W1F0JH87",0,78277640,0,1,0,9,243936,0,0,0
2015-04-01,"W1F0JHRJ",0,121172848,0,0,0,11,318332,0,0,0
2015-04-01,"W1F0JXDL",0,134609368,32,0,0,8,242867,0,0,0
2015-04-01,"W1F0JY02",0,29703184,0,0,0,6,239699,0,0,0
2015-04-01,"W1F0K9C1",0,38186904,0,0,0,11,318657,0,0,0
2015-04-01,"W1F0KAX2",0,112452888,0,0,0,7,304971,0,0,0
